Tipo de Carta,Nombre de Carta,Texto de la Carta,Tipo de Magia,Tipo de Trampa,Tipo de Monstruo,Atributo,Nivel/Rango/Escala/Enlace,ATK,DEF,Fecha de Publicación de la Carta,Rareza,Método de Obtención
Monstruo,Castigigante,1 Cantante + 1 o más monstruos que no sean Cantantes. Esta carta gana 200 ATK y DEF por cada Monstruo Material de Sincronía que no sea Cantante usado en la Invocación por Sincronía de esta carta.,#,#,Roca/Sincronia,Tierra,9,2900,2800,25/09/2018,R,Gratis
Monstruo,Dragon de Alas Negras,"1 Cantante + 1 o más monstruos que no sean Cantantes. Cada vez que fueras a recibir daño del efecto de una carta, pon 1 Contador de Pluma Negra en esta carta en su lugar. Esta carta pierde 700 ATK por cada Contador de Pluma Negra que tenga. Una vez por turno, puedes retirar todos los Contadores de Pluma Negra en esta carta para hacer que un monstruo boca arriba que controle tu adversario pierda 700 ATK por cada Contador de Pluma Negra, e infligir daño a tu adversario igual al ATK perdido por ese monstruo como consecuencia de este efecto.",#,#,Dragon/Sincronia,Oscuridad,8,2800,1600,12/11/2018,UR,Caja Grande
Monstruo,Caballero Dracounidad - Vajrayana,"1 Cantante de Tipo Dragón + 1 o más monstruos de Tipo Bestia Alada que no sean Cantantes. Cuando esta carta es Invocada por Sincronía: puedes seleccionar 1 monstruo ""Dracounidad"" de Tipo Dragón y de Nivel 3 o menor en tu Cementerio; equipa ese objetivo a esta carta. Una vez por turno: puedes mandar al Cementerio 1 Carta de Equipo equipada a esta carta; duplica el ATK de esta carta hasta la End Phase.",#,#,Dragon/Sincronia,Viento,6,1900,1200,12/11/2018,UR,Caja Grande
Monstruo,Alanegra - Vientoplateado el Ascendente,"1 Cantante ""Alanegra"" + 2 o más monstruos que no sean Cantantes. Cuando esta carta es Invocada por Sincronía: puedes seleccionar hasta 2 monstruos boca arriba en el Campo con una DEF menor que el ATK de esta carta; destruye esos objetivos. No puedes realizar tu Battle Phase el turno en el que activas este efecto. Durante cada turno de tu adversario, el primer monstruo ""Alanegra"" que controles que fuera a ser destruido en batalla no es destruido.",#,#,Bestia Alada/Sincronia,Oscuridad,8,2800,2000,12/11/2018,R,Caja Grande
Monstruo,Caballero Dracounidad - Barcha,"1 Cantante de Tipo Dragón + 1 o más monstruos de Tipo Bestia Alada que no sean Cantantes. Cuando esta carta es Invocada por Sincronía, puedes seleccionar cualquier cantidad de monstruos ""Dracounidad"" de Tipo Dragón en tu Cementerio y equiparlos a esta carta. Esta carta gana 300 ATK por cada carta ""Dracounidad"" que tenga equipada.",#,#,Dragon/Sincronia,Viento,8,2000,1200,12/11/2018,R,Caja Grande
Monstruo,Caballero Dracounidad - Gae Bulg,"1 Cantante de Tipo Dragón + 1 o más monstruos de Tipo Bestia Alada que no sean Cantantes. Si esta carta ataca o es atacada, durante el Damage Step puedes retirar del juego 1 (y sólo 1) monstruo de Tipo Bestia Alada en tu Cementerio para hacer que esta carta gane el ATK de ese monstruo hasta la End Phase.",#,#,Dragon/Sincronia,Viento,6,2000,1100,12/11/2018,R,Caja Grande
Monstruo,"Armades, Cuidador de Limites","1 Cantante + 1 o más monstruos que no sean Cantantes. Si esta carta ataca o es atacada, tu adversario no puede activar cartas o efectos hasta el final del Damage Step.",#,#,Demonio/Sincronia,Luz,5,2300,1500,10/12/2018,UR,Caja Mini
Monstruo,"Shogun Karakuri mod 00 - ""Burei""","1 Cantante + 1 o más monstruos de Tipo Máquina que no sean Cantantes. Cuando esta carta es Invocada por Sincronía: puedes Invocar de Modo Especial, desde tu Deck, 1 monstruo ""Karakuri"". Una vez por turno: puedes seleccionar 1 monstruo en el Campo; cambia su posición de batalla.",#,#,Maquina/Sincronia,Tierra,7,2600,1900,31/12/2018,UR,Caja Grande
Monstruo,Parsath el Caballero Vengador,"1 Cantante + 1 o más monstruos de LUZ que no sean Cantantes. Una vez por turno puedes cambiar la posición de batalla de 1 monstruo boca arriba que controle tu adversario. Durante una batalla entre este monstruo atacante y un monstruo en Posición de Defensa cuya DEF sea menor que el ATK de esta carta, inflige la diferencia como daño de batalla a tu adversario.",#,#,Hada/Sincronia,Luz,8,2600,2100,05/01/2019,UR,Gratis
Monstruo,HEROE Enmascarado Dian,"Debe ser Invocado de Modo Especial con ""Cambio de Máscara"". Cuando esta carta destruye un monstruo del adversario en batalla y lo manda al Cementerio: puedes Invocar de Modo Especial, desde tu Deck, 1 monstruo ""HÉROE"" de Nivel 4 o menor.",#,#,Guerrero/Fusion,Tierra,8,2800,3000,12/01/2019,UR,Selection Box Grande
Monstruo,HEROE Elemental Gran Tornado,"1 monstruo ""HÉROE Elemental"" + 1 monstruo de VIENTO. Debe ser Invocado por Fusión y no puede ser Invocado de Modo Especial de otra forma. Si esta carta es Invocada por Fusión: divide a la mitad el ATK y DEF de todos los monstruos boca arriba que tu adversario controle en este momento.",#,#,Guerrero/Fusion,Viento,8,2800,2200,25/01/2019,UR,Caja Mini
Monstruo,Seis Samurais Legendarios - Shi En,"1 Cantante de Tipo Guerrero + 1 o más monstruos ""Seis Samuráis"" que no sean Cantantes. Una vez por turno, cuando tu adversario activa una Carta Mágica/de Trampa, puedes negar su activación y destruirla. Si esta carta boca arriba en el Campo fuera a ser destruida, puedes destruir en su lugar otro monstruo ""Seis Samuráis"" boca arriba que controles.",#,#,Guerrero/Sincronia,Oscuridad,5,2500,1400,31/03/2019,UR,Caja Grande
Monstruo,HEROE Elemental Neo Valiente,"""HÉROE Elemental Neos"" + 1 Monstruo de Efecto de Nivel 4 o menor. Debe ser Invocado por Fusión. Gana 100 ATK por cada monstruo ""Neo Espacial"" y ""HÉROE"" en tu Cementerio. Cuando esta carta destruye un monstruo del adversario en batalla: puedes añadir a tu mano 1 Mágica/Trampa en tu Deck, que específicamente liste la carta ""HÉROE Elemental Neos"" en su texto.",#,#,Guerrero/Fusion,Luz,7,2500,2000,17/04/2019,UR,Estructura
Monstruo,Dragon Mech Bermellon,"1 Cantante + 1+ monstruos que no sean Cantantes. Una vez por turno: puedes desterrar 1 Cantante en tu mano, Cementerio o Campo boca arriba, y después seleccionar 1 carta en el Campo; destrúyela. Si esta carta Invocada por Sincronía es destruida por el efecto de una carta y mandada al Cementerio: puedes seleccionar 1 de tus Cantantes desterrados; añádelo a tu mano.",#,#,Maquina/Sincronia,Fuego,9,2700,1800,21/05/2019,UR,Caja Grande
Monstruo,Dragon de la Rosa Negra,"1 Cantante + 1+ monstruos que no sean Cantantes. Cuando esta carta es Invocada por Sincronía: puedes destruir todas las cartas en el Campo. Una vez por turno: puedes desterrar 1 monstruo Planta en tu Cementerio, y después seleccionar 1 monstruo en Posición de Defensa que controle tu adversario; cambia ese objetivo a Posición de Ataque boca arriba y, si lo haces, hasta el final de este turno su ATK se convierte en 0.",#,#,Dragon/Sincronia,Fuego,7,2400,1800,21/05/2019,UR,Caja Grande
Monstruo,Cristron Quariongandrax,"2 o más Cantantes + 1 monstruo que no sea Cantante. Si esta carta es Invocada por Sincronía: puedes seleccionar hasta tantos monstruos que tu adversario controle y/o en su Cementerio como la cantidad de Materiales de Sincronía usados para la Invocación por Sincronía de esta carta; destiérralos. Si esta carta Invocada por Sincronía es destruida en batalla o por efecto de una carta: puedes seleccionar 1 monstruo desterrado, excepto esta carta; Invócalo de Modo Especial a tu lado del Campo.",#,#,Maquina/Sincronia,Agua,9,3000,3000,12/07/2019,UR,Caja Grande
Monstruo,Dragon Ciber de Dos Cabezas,"""Ciber Dragón"" + ""Ciber Dragón"". Una Invocación de Fusión de esta carta sólo puede hacerse con los Materiales de Fusión listados arriba. Esta carta puede hacer un segundo ataque durante cada Battle Phase.",#,#,Maquina/Fusion,Luz,8,2800,2100,12/07/2019,UR,Caja Grande
Monstruo,Cristron Ametrix,"1 Cantante + 1 o más monstruos que no sean Cantantes. Si esta carta es Invocada por Sincronía: puedes cambiar a Posición de Defensa todos los monstruos Invocados de Modo Especial boca arriba que controle tu adversario. Si esta carta Invocada por Sincronía es destruida en batalla o por efecto de una carta: puedes seleccionar 1 monstruo ""Cristron"" en tu Cementerio, excepto un Monstruo de Sincronía; Invócalo de Modo Especial.",#,#,Maquina/Sincronia,Agua,5,2500,1500,12/07/2019,R,Caja Grande
Monstruo,HEORE Enmascarado Blast,"Debe ser Invocado de Modo Especial con ""Cambio de Máscara"". Si esta carta es Invocada de Modo Especial: puedes seleccionar 1 monstruo boca arriba que controle tu adversario; su ATK se convierte en la mitad de su ATK en este momento. Una vez por turno (Efecto Rápido): puedes pagar 500 LP, y después seleccionar 1 Mágica/Trampa que controle tu adversario; devuélvela a la mano.",#,#,Guerrero/Fusion,Viento,6,2200,1800,30/07/2019,UR,Gratis
Monstruo,Dragon de Chatarra,"1 Cantante + 1 o más monstruos que no sean Cantantes. Una vez por turno: puedes seleccionar 1 carta que controles y 1 carta que controle tu adversario; destrúyelas. Cuando esta carta es destruida por una carta de tu adversario (ya sea en batalla o por el efecto de una carta) y mandada al Cementerio, selecciona 1 monstruo ""Chatarra"" que no sea de Sincronía en tu Cementerio; Invoca ese objetivo de Modo Especial.",#,#,Dragon/Sincronia,Tierra,8,2800,2000,31/08/2019,UR,Caja Grande
Monstruo,Comedor de Estrellas,"1 Cantante + 1 o más monstruos que no sean Cantantes. Debe ser Invocado por Sincronía, y no puede ser Invocado de Modo Especial de otra forma. La Invocación por Sincronía de esta carta no puede ser negada. Cuando es Invocada por Sincronía, no se pueden activar cartas ni sus efectos. Si esta carta ataca, no es afectada por efectos de otras cartas hasta el final del Damage Step.",#,#,Dragon/Sincronia,Luz,11,3200,2800,31/08/2019,SR,Caja Grande
Monstruo,Adivinadora Todo,"1 Cantante + 1+ monstruos Lanzador de Conjuros que no sean Cantantes. El ATK/DEF de esta carta se convierte en su Nivel x 400. Una vez por turno, durante tu Standby Phase: aumenta el Nivel de esta carta en 1 (máx. 12), y después puedes desterrar 1 monstruo boca arriba que controle tu adversario. Durante la End Phase de tu adversario, si esta carta está en tu Cementerio: puedes desterrar otro monstruo Lanzador de Conjuros en tu Cementerio; Invoca esta carta de Modo Especial. Sólo puedes usar este efecto de ""Adivinadora Todo"" una vez por turno.",#,#,Lanzador de Conjuros/Sincronia,Luz,7,-1,-1,31/08/2019,SR,Caja Grande
Monstruo,Caballeria Oscura,"""Mago Oscuro"" + 1 monstruo Guerrero. Gana 100 ATK por cada Mágica/Trampa en el Campo y en los Cementerios. Si esta carta ataca a un monstruo en Posición de Defensa, inflige daño de batalla de penetración. Cuando se activa una carta o efecto que selecciona una carta en el Campo (Efecto Rápido): puedes descartar 1 carta; niega la activación y, si lo haces, destrúyela.",#,#,Lanzador de Conjuros/Fusion,Oscuridad,8,2800,2300,26/03/2019,UR,Estructura
Monstruo,Mago Quinteto,"5 monstruos Lanzador de Conjuros. Debe ser Invocada por Fusión. Si esta carta es Invocada por Fusión usando 5 monstruos Lanzador de Conjuros con nombres diferentes: puedes destruir todas las cartas que controle tu adversario. Esta carta boca arriba en el Campo no puede ser Sacrificada, ni usada como Material de Fusión, y además no puede ser destruida por efectos de cartas.",#,#,Lanzador de Conjuros/Fusion,Oscuridad,12,4500,4500,26/09/2019,SR,Caja Grande
Monstruo,Magellanica Invokada,"""Aleister, el que Invoka"" + 1 monstruo de TIERRA",#,#,Roca/Fusion,Tierra,8,3000,3300,26/09/2019,SR,Caja Grande
Monstruo,"Shogun de Acero Karakuri mod. 00X - ""Bureido""","1 Cantante + 1 o más monstruos de Tipo Máquina que no sean Cantantes Cuando esta carta es Invocada por Sincronía: puedes Invocar de Modo Especial, desde tu Deck, 1 monstruo ""Karakuri"". Una vez por turno, cuando cambia la posición de batalla de un monstruo ""Karakuri"" boca arriba que controles (y éste permanece boca arriba): roba 1 carta.",#,#,Maquina/Sincronia,Tierra,8,2800,1700,26/09/2019,SR,Caja Grande
Monstruo,Destructor Samurai,"1 Cantante + 1+ monstruos que no sean Cantantes. Si esta carta batalla con un monstruo de un adversario: tu adversario no puede activar cartas o efectos hasta el final del Damage Step, y además ese monstruo de un adversario ve sus efectos negados sólo durante la Battle Phase. Si esta carta boca arriba controlada por su dueño deja el Campo por causa del efecto de una carta de un adversario: puedes seleccionar 1 monstruo Máquina en tu Cementerio; Invócalo de Modo Especial.",#,#,Maquina/Sincronia,Tierra,7,2600,1400,26/09/2019,R,Caja Grande
Monstruo,Supernaturalista Cuidador de Tumbas,"2 monstruos ""Cuidador de Tumbas"". Gana ATK/DEF igual a los Niveles originales combinados de los materiales usados para su Invocación por Fusión x 100. Mientras ""Necrovalle"" esté en el Campo, esta carta y cualquier carta en tu Zona del Campo no pueden ser destruidas por efectos de cartas. Durante tu Main Phase: puedes activar este efecto; durante la End Phase de este turno, añade a tu mano 1 monstruo ""Cuidador de Tumbas"" o 1 carta ""Necrovalle"" en tu Deck. Sólo puedes usar este efecto de ""Supernaturalista Cuidador de Tumbas"" una vez por turno.",#,#,Lanzador de Conjuros/Fusion,Oscuridad,7,2000,2000,26/09/2019,R,Caja Grande
Monstruo,Cocito Invokado,"""Aleister, el que Invoka"" + 1 monstruo de AGUA. No puede ser destruido por efectos de cartas de tu adversario. Tu adversario no puede seleccionar esta carta con efectos de cartas. Esta carta puede atacar mientras esté en Posición de Defensa boca arriba. Si lo hace, aplica su ATK para el cálculo de daño.",#,#,Dragon/Fusion,Agua,6,1800,2900,26/09/2019,R,Caja Grande
Monstruo,Reclamo de Archidemonio,"1 Cantante + 1+ monstruos que no sean Cantantes. El nombre de esta carta se convierte en ""Cráneo Convocado"" en el Campo, pero aún se trata como una carta ""Archidemonio"". Tu adversario no puede seleccionar con efectos de cartas ningún ""Cráneo Convocado"" que controles. Si esta carta Invocada por Sincronía que controlas es mandada a tu Cementerio por una carta del adversario: puedes Invocar de Modo Especial, desde tu mano, Deck o Cementerio, 1 ""Cráneo Convocado"".",#,#,Demonio/Sincronia,Oscuridad,6,2500,1200,30/09/2019,SR,Gratis
Monstruo,Espiritu Bestia Ulti-Apelio,"1 monstruo ""Domador del Espíritu Bestia"" + 1 monstruo ""Avatar del Espíritu Bestia"". Debe ser Invocado de Modo Especial (desde tu Deck Extra) desterrando las cartas mencionadas arriba que tú controles, y no puede ser Invocado de Modo Especial de otra forma. (No usas ""Polimerización""). Si esta carta ataca, no es afectada por efectos de otras cartas hasta el final del Damage Step. Durante el turno de cualquier jugador: puedes devolver al Deck Extra esta carta que controlas, y después seleccionar 2 de tus monstruos desterrados (1 monstruo ""Domador del Espíritu Bestia"" y 1 monstruo ""Avatar del Espíritu Bestia""); Invócalos de Modo Especial en Posición de Defensa.",#,#,Piro/Fusion,Viento,6,2600,400,25/10/2019,UR,Caja Mini
Monstruo,Espiritu Bestia Ulti-Cannahawk,"1 monstruo ""Domador del Espíritu Bestia"" + 1 monstruo ""Avatar del Espíritu Bestia"". Debe ser Invocado de Modo Especial (desde tu Deck Extra) desterrando las cartas mencionadas arriba que tú controles, y no puede ser Invocado de Modo Especial de otra forma. (No usas ""Polimerización""). Una vez por turno: puedes seleccionar 2 de tus cartas ""Espíritu Bestia"" desterradas; devuélvelas al Cementerio y, si lo haces, añade a tu mano 1 carta ""Espíritu Bestia"" en tu Deck. Durante el turno de cualquier jugador: puedes devolver al Deck Extra esta carta que controlas, y después seleccionar 2 de tus monstruos desterrados (1 monstruo ""Domador del Espíritu Bestia"" y 1 monstruo ""Avatar del Espíritu Bestia""); Invócalos de Modo Especial en Posición de Defensa.",#,#,Trueno/Fusion,Viento,6,1400,1600,25/10/2019,R,Caja Mini
Monstruo,Espiritu Bestia Ulti-Pettlephin,"1 monstruo ""Domador del Espíritu Bestia"" + 1 monstruo ""Avatar del Espíritu Bestia"". Debe ser Invocado de Modo Especial (desde tu Deck Extra) desterrando las cartas mencionadas arriba que tú controles, y no puede ser Invocado de Modo Especial de otra forma. (No usas ""Polimerización""). No puede ser destruido por efectos de cartas. Durante el turno de cualquier jugador: puedes devolver al Deck Extra esta carta que controlas, y después seleccionar 2 de tus monstruos desterrados (1 monstruo ""Domador del Espíritu Bestia"" y 1 monstruo ""Avatar del Espíritu Bestia""); Invócalos de Modo Especial en Posición de Defensa.",#,#,Aqua/Fusion,Viento,6,200,2800,25/10/2019,R,Caja Mini
Monstruo,Purgatrio Invokado,"""Aleister, el que Invoka"" + 1 monstruo de FUEGO. Esta carta gana 200 ATK por cada carta que controle tu adversario. Puede atacar a todos los monstruos que controle tu adversario, una vez a cada uno. Si esta carta ataca a un monstruo en Posición de Defensa, inflige daño de batalla de penetración a tu adversario.",#,#,Demonio/Fusion,Fuego,7,2300,2000,12/11/2019,UR,Caja Grande
